W_CONF_ACC,W_CONF_AEC,W_CONF_A_SUN,W_CONF_A_TEN,W_CONF_BIG_EAST,W_CONF_BIG_SKY,W_CONF_BIG_SOUTH,W_CONF_BIG_TEN,W_CONF_BIG_TWELVE,W_CONF_BIG_WEST,W_CONF_CAA,W_CONF_CUSA,W_CONF_HORIZON,W_CONF_IVY,W_CONF_MAAC,W_CONF_MAC,W_CONF_MEAC,W_CONF_MID_CONT,W_CONF_MVC,W_CONF_MWC,W_CONF_NEC,W_CONF_OVC,W_CONF_PAC_TEN,W_CONF_PAC_TWELVE,W_CONF_PATRIOT,W_CONF_SEC,W_CONF_SOUTHERN,W_CONF_SOUTHLAND,W_CONF_SUMMIT,W_CONF_SUN_BELT,W_CONF_SWAC,W_CONF_WAC,W_CONF_WCC,L_CONF_ACC,L_CONF_AEC,L_CONF_A_SUN,L_CONF_A_TEN,L_CONF_BIG_EAST,L_CONF_BIG_SKY,L_CONF_BIG_SOUTH,L_CONF_BIG_TEN,L_CONF_BIG_TWELVE,L_CONF_BIG_WEST,L_CONF_CAA,L_CONF_CUSA,L_CONF_HORIZON,L_CONF_IVY,L_CONF_MAAC,L_CONF_MAC,L_CONF_MEAC,L_CONF_MID_CONT,L_CONF_MVC,L_CONF_MWC,L_CONF_NEC,L_CONF_OVC,L_CONF_PAC_TEN,L_CONF_PAC_TWELVE,L_CONF_PATRIOT,L_CONF_SEC,L_CONF_SOUTHERN,L_CONF_SOUTHLAND,L_CONF_SUMMIT,L_CONF_SUN_BELT,L_CONF_SWAC,L_CONF_WAC,L_CONF_WCC,SEASON,W_TEAMID,L_TEAMID,W_SCORE,L_SCORE,ROUND,W_REGION,W_SEED,L_REGION,L_SEED,W_SCORE_MEAN,W_FGM_MEAN,W_FGA_MEAN,W_FGM3_MEAN,W_FGA3_MEAN,W_FTM_MEAN,W_FTA_MEAN,W_OR_MEAN,W_DR_MEAN,W_AST_MEAN,W_TO_MEAN,W_STL_MEAN,W_BLK_MEAN,W_PF_MEAN,W_SCORE_MEDIAN,W_FGM_MEDIAN,W_FGA_MEDIAN,W_FGM3_MEDIAN,W_FGA3_MEDIAN,W_FTM_MEDIAN,W_FTA_MEDIAN,W_OR_MEDIAN,W_DR_MEDIAN,W_AST_MEDIAN,W_TO_MEDIAN,W_STL_MEDIAN,W_BLK_MEDIAN,W_PF_MEDIAN,W_SCORE_STDDEV,W_FGM_STDDEV,W_FGA_STDDEV,W_FGM3_STDDEV,W_FGA3_STDDEV,W_FTM_STDDEV,W_FTA_STDDEV,W_OR_STDDEV,W_DR_STDDEV,W_AST_STDDEV,W_TO_STDDEV,W_STL_STDDEV,W_BLK_STDDEV,W_PF_STDDEV,W_WINMARGINMEDIAN,W_WINMARGINMEAN,W_LOSEMARGINMEDIAN,W_LOSEMARGINMEAN,W_WON_CONFERENCE,W_TOTAL_WINS,L_SCORE_MEAN,L_FGM_MEAN,L_FGA_MEAN,L_FGM3_MEAN,L_FGA3_MEAN,L_FTM_MEAN,L_FTA_MEAN,L_OR_MEAN,L_DR_MEAN,L_AST_MEAN,L_TO_MEAN,L_STL_MEAN,L_BLK_MEAN,L_PF_MEAN,L_SCORE_MEDIAN,L_FGM_MEDIAN,L_FGA_MEDIAN,L_FGM3_MEDIAN,L_FGA3_MEDIAN,L_FTM_MEDIAN,L_FTA_MEDIAN,L_OR_MEDIAN,L_DR_MEDIAN,L_AST_MEDIAN,L_TO_MEDIAN,L_STL_MEDIAN,L_BLK_MEDIAN,L_PF_MEDIAN,L_SCORE_STDDEV,L_FGM_STDDEV,L_FGA_STDDEV,L_FGM3_STDDEV,L_FGA3_STDDEV,L_FTM_STDDEV,L_FTA_STDDEV,L_OR_STDDEV,L_DR_STDDEV,L_AST_STDDEV,L_TO_STDDEV,L_STL_STDDEV,L_BLK_STDDEV,L_PF_STDDEV,L_WINMARGINMEDIAN,L_WINMARGINMEAN,L_LOSEMARGINMEDIAN,L_LOSEMARGINMEAN,L_WON_CONFERENCE,L_TOTAL_WINS,W_WLOCN,W_WLOCH,W_WLOCA,L_WLOCN,L_WLOCH,L_WLOCA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2021,1331,1196,81,78,2,Z,15,Z,7,79.391304,27.260870,61.000000,10.869565,28.000000,14.000000,16.956522,6.565217,23.652174,11.608696,11.173913,6.217391,4.086957,8.000000,80.000,26.000,62.000,11.000,29.000,14.000,17.000,6.000,24.000,11.000,12.000,6.000,4.000,0.000,11.838838752,4.058855504,6.030226861,3.348057048,5.807518661,5.939084694,6.657041836,3.20264219,4.763580586,3.664809681,3.339191219,2.485531332,2.372437144,9.690670307,9.000,10.307692,6.000,9.200000,1,13,73.956522,26.304348,56.652174,6.826087,19.130435,14.521739,19.173913,8.521739,22.956522,11.826087,13.956522,7.304348,5.391304,5.608696,71.000,25.000,58.000,7.000,19.000,14.000,17.000,8.000,24.000,12.000,14.000,7.000,5.000,0.000,10.074622772,4.567023976,6.442816232,2.014767729,3.481174658,5.26454319,6.027604499,2.810201594,4.061775966,3.157273982,2.636772459,2.382412433,2.675463137,8.032542499,7.500,13.214286,11.000,10.000000,0,14,3,5,5,3,6,5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1458,1314,85,62,1,Z,9,Z,8,69.620690,24.517241,58.275862,8.551724,23.758621,12.034483,15.689655,6.689655,24.034483,13.310345,8.586207,5.862069,3.793103,4.172414,69.000,24.000,57.000,8.000,24.000,11.000,15.000,7.000,23.000,13.000,9.000,5.000,4.000,0.000,9.32896334,3.832387246,4.912786175,2.369240385,4.770857785,5.852244698,7.778649561,2.791612975,4.784519412,3.546662939,2.457019739,3.181690274,2.289405818,7.746284658,13.000,15.470588,7.000,9.083333,0,17,75.678571,27.714286,62.892857,5.607143,17.714286,14.642857,21.928571,13.964286,26.142857,15.464286,14.428571,7.214286,4.714286,5.642857,75.500,26.500,62.000,5.000,18.000,14.000,22.000,13.500,27.000,15.000,13.500,7.000,4.000,0.000,12.024831018,5.72749797,7.563750194,2.543536318,4.310685676,5.293002267,5.925016456,4.392604467,4.079890072,5.087982508,4.533240011,2.712892921,3.113377908,7.856180815,9.000,13.833333,6.000,7.300000,0,18,1,11,5,5,10,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1124,1458,76,63,2,Z,1,Z,9,84.375000,31.083333,63.041667,10.333333,24.708333,11.875000,17.041667,11.333333,22.375000,17.041667,12.166667,8.958333,3.750000,5.250000,82.500,30.000,63.500,10.000,24.000,11.000,16.500,11.000,21.500,17.000,12.000,9.000,4.000,0.000,13.357337983,5.709767859,8.431200686,3.344907473,4.196055767,5.375568714,6.544025902,4.249467143,4.528292725,5.590980057,4.290197781,3.155108556,1.961587622,8.6439222,15.000,20.590909,11.000,11.000000,0,22,69.620690,24.517241,58.275862,8.551724,23.758621,12.034483,15.689655,6.689655,24.034483,13.310345,8.586207,5.862069,3.793103,4.172414,69.000,24.000,57.000,8.000,24.000,11.000,15.000,7.000,23.000,13.000,9.000,5.000,4.000,0.000,9.32896334,3.832387246,4.912786175,2.369240385,4.770857785,5.852244698,7.778649561,2.791612975,4.784519412,3.546662939,2.457019739,3.181690274,2.289405818,7.746284658,13.000,15.470588,7.000,9.083333,0,17,4,11,7,1,11,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1196,1439,75,70,1,Z,7,Z,10,73.956522,26.304348,56.652174,6.826087,19.130435,14.521739,19.173913,8.521739,22.956522,11.826087,13.956522,7.304348,5.391304,5.608696,71.000,25.000,58.000,7.000,19.000,14.000,17.000,8.000,24.000,12.000,14.000,7.000,5.000,0.000,10.074622772,4.567023976,6.442816232,2.014767729,3.481174658,5.26454319,6.027604499,2.810201594,4.061775966,3.157273982,2.636772459,2.382412433,2.675463137,8.032542499,7.500,13.214286,11.000,10.000000,0,14,72.142857,25.428571,56.333333,8.238095,23.095238,13.047619,18.714286,7.857143,24.523810,14.380952,11.047619,4.761905,3.952381,2.285714,73.000,27.000,58.000,8.000,23.000,12.000,18.000,6.000,24.000,14.000,10.000,4.000,4.000,0.000,10.725137342,4.272837816,6.597979463,3.590330904,6.268211547,4.398592843,4.961278666,3.229329807,4.823059714,4.554955433,2.783454508,3.096849367,2.459190721,5.797782852,11.000,14.266667,13.500,12.500000,0,15,3,6,5,2,10,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1403,1429,65,53,1,Z,6,Z,11,73.037037,25.407407,57.333333,6.222222,17.925926,16.000000,22.518519,10.333333,22.222222,12.925926,10.481481,7.259259,4.074074,4.444444,73.000,26.000,57.000,6.000,18.000,15.000,22.000,9.000,21.000,13.000,10.000,7.000,4.000,0.000,11.817462587,5.344006456,7.52942946,2.100060951,3.124665262,6.08276253,7.459482221,4.085622107,4.627121784,4.77111444,3.955233874,3.070862908,2.11088607,7.982352348,20.000,19.058824,5.500,6.400000,0,17,72.666667,26.703704,60.148148,6.555556,19.481481,12.703704,17.703704,11.444444,26.592593,16.222222,12.962963,6.592593,4.925926,6.074074,72.000,26.000,61.000,7.000,19.000,11.000,16.000,11.000,26.000,16.000,13.000,6.000,5.000,0.000,11.896993822,5.447757612,7.139832491,2.722178539,5.584114612,6.01162216,7.559074084,3.141941279,5.685739618,4.643716507,2.821367399,2.152981189,2.716416205,7.725710971,16.000,19.000000,8.500,9.750000,0,19,1,11,5,4,9,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1437,1457,73,63,1,Z,5,Z,12,75.545455,26.409091,58.727273,9.227273,26.181818,13.500000,17.636364,7.863636,23.363636,15.272727,8.454545,5.318182,1.454545,5.227273,76.000,26.000,59.000,9.000,25.000,14.000,18.000,8.500,23.000,15.000,8.000,6.000,1.000,0.000,10.477764552,4.182265176,4.072928308,3.322818984,5.386370485,3.961120549,5.678241277,2.623981898,4.467293364,5.119354647,2.385018239,2.212224898,1.262170353,8.158733664,12.500,14.687500,9.500,8.333333,0,16,79.541667,28.083333,60.958333,8.458333,23.958333,14.916667,21.750000,11.208333,26.458333,15.041667,13.666667,7.750000,2.375000,3.500000,80.000,28.000,61.500,8.500,22.500,13.000,18.500,11.000,28.000,15.000,14.500,7.000,2.000,0.000,11.454936927,5.404641061,7.386704678,3.092475707,5.520547889,6.717379549,8.578284036,5.380958093,5.115867571,4.486493397,3.952617867,2.453923185,1.582856595,7.229168002,12.000,13.391304,2.000,2.000000,1,23,3,9,4,2,11,10
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1437,1317,84,61,2,Z,5,Z,13,75.545455,26.409091,58.727273,9.227273,26.181818,13.500000,17.636364,7.863636,23.363636,15.272727,8.454545,5.318182,1.454545,5.227273,76.000,26.000,59.000,9.000,25.000,14.000,18.000,8.500,23.000,15.000,8.000,6.000,1.000,0.000,10.477764552,4.182265176,4.072928308,3.322818984,5.386370485,3.961120549,5.678241277,2.623981898,4.467293364,5.119354647,2.385018239,2.212224898,1.262170353,8.158733664,12.500,14.687500,9.500,8.333333,0,16,68.200000,25.080000,53.280000,7.400000,19.840000,10.640000,14.480000,7.280000,23.320000,13.040000,12.560000,6.840000,3.000000,5.520000,65.000,24.000,55.000,7.000,20.000,10.000,15.000,7.000,22.000,12.000,12.000,7.000,3.000,0.000,14.433756718,5.794537686,5.004331424,3.829708475,5.16139516,4.554119015,5.260861812,2.622339986,4.589117562,4.834597501,3.489030381,2.392348846,1.707825225,7.719671819,12.000,16.500000,8.000,8.111111,1,16,3,9,4,4,7,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,1116,1159,85,68,1,Z,3,Z,14,82.392857,29.464286,64.785714,7.857143,23.178571,15.607143,21.178571,10.571429,26.142857,14.928571,12.821429,8.035714,5.142857,4.035714,80.000,28.500,63.500,7.500,21.500,15.000,19.500,10.000,24.500,14.000,13.000,8.000,5.000,0.000,16.08389875,6.167310111,7.588281162,3.826944342,6.885591914,5.971160859,8.366837395,4.434115019,5.595727745,4.890872622,3.810838097,2.516348744,2.155342896,7.22896514,14.000,18.363636,10.000,12.666667,0,22,86.333333,31.466667,63.000000,9.066667,22.533333,14.333333,19.600000,8.533333,28.600000,17.133333,9.733333,7.200000,3.400000,4.533333,85.000,31.000,60.000,8.000,22.000,13.000,15.000,7.000,28.000,18.000,10.000,7.000,4.000,0.000,9.831920819,4.897035021,7.151423425,3.3904628,4.564876231,6.388233246,9.552860462,4.373077863,4.222389253,6.345602178,3.261609265,1.934646479,2.028370282,6.759825294,12.000,19.142857,2.000,2.000000,1,14,1,16,5,0,8,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,1116,1331,72,70,4,Z,3,Z,15,82.392857,29.464286,64.785714,7.857143,23.178571,15.607143,21.178571,10.571429,26.142857,14.928571,12.821429,8.035714,5.142857,4.035714,80.000,28.500,63.500,7.500,21.500,15.000,19.500,10.000,24.500,14.000,13.000,8.000,5.000,0.000,16.08389875,6.167310111,7.588281162,3.826944342,6.885591914,5.971160859,8.366837395,4.434115019,5.595727745,4.890872622,3.810838097,2.516348744,2.155342896,7.22896514,14.000,18.363636,10.000,12.666667,0,22,79.391304,27.260870,61.000000,10.869565,28.000000,14.000000,16.956522,6.565217,23.652174,11.608696,11.173913,6.217391,4.086957,8.000000,80.000,26.000,62.000,11.000,29.000,14.000,17.000,6.000,24.000,11.000,12.000,6.000,4.000,0.000,11.838838752,4.058855504,6.030226861,3.348057048,5.807518661,5.939084694,6.657041836,3.20264219,4.763580586,3.664809681,3.339191219,2.485531332,2.372437144,9.690670307,9.000,10.307692,6.000,9.200000,1,13,1,16,5,3,5,5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1124,1216,79,55,1,Z,1,Z,16,84.375000,31.083333,63.041667,10.333333,24.708333,11.875000,17.041667,11.333333,22.375000,17.041667,12.166667,8.958333,3.750000,5.250000,82.500,30.000,63.500,10.000,24.000,11.000,16.500,11.000,21.500,17.000,12.000,9.000,4.000,0.000,13.357337983,5.709767859,8.431200686,3.344907473,4.196055767,5.375568714,6.544025902,4.249467143,4.528292725,5.590980057,4.290197781,3.155108556,1.961587622,8.6439222,15.000,20.590909,11.000,11.000000,0,22,65.869565,23.608696,54.391304,7.565217,23.130435,11.086957,15.565217,6.782609,23.130435,11.000000,12.217391,7.000000,2.043478,5.782609,66.000,25.000,53.000,8.000,22.000,10.000,14.000,7.000,23.000,11.000,12.000,7.000,2.000,0.000,10.118858829,4.745707429,6.177224539,3.057421463,4.770213937,5.599618826,6.645751124,3.029499299,4.192030892,3.343922547,3.383872486,2.335496735,1.609016159,8.262492057,13.000,10.466667,9.500,12.125000,1,15,4,11,7,0,10,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1314,1124,93,86,2,W,8,W,1,77.515152,27.636364,61.030303,8.272727,22.848485,13.969697,18.090909,9.303030,27.636364,14.818182,11.333333,5.393939,3.848485,14.363636,76.000,29.000,60.000,8.000,23.000,13.000,17.000,10.000,28.000,15.000,12.000,5.000,3.000,14.000,11.635401841,4.491785391,6.483078204,2.95034659,4.893370617,6.131297008,7.674485455,3.892981248,5.372488809,3.836132036,3.514849499,2.461445104,2.001893104,3.822778571,14.500,14.291667,17.000,16.888889,0,24,76.500000,28.218750,60.875000,7.937500,22.968750,12.125000,17.375000,10.968750,22.750000,15.843750,12.000000,8.812500,3.406250,15.843750,75.500,28.500,59.000,8.000,23.500,12.500,17.500,10.000,22.000,14.000,11.000,8.000,3.000,16.000,11.617561792,5.228546834,7.529511804,3.057908763,5.532801731,4.949747468,6.489445508,3.247672859,5.186831981,5.542267947,3.222901953,3.838997656,1.997730462,3.538811241,13.000,18.076923,8.000,9.666667,0,26,1,15,8,3,15,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,1389,1246,85,79,1,W,15,W,2,66.172414,23.206897,54.551724,5.758621,16.551724,14.000000,20.448276,9.068966,24.206897,11.965517,13.137931,7.310345,4.896552,19.620690,66.000,23.000,55.000,6.000,17.000,13.000,20.000,9.000,24.000,12.000,13.000,7.000,4.000,19.000,7.732440753,3.468010092,4.023024857,2.246507957,3.76626194,4.503966474,6.109630594,3.081407795,5.016966314,2.921383747,3.67155226,2.867346334,3.199830621,3.976841837,9.500,11.611111,9.000,8.636364,1,18,79.454545,30.424242,62.787879,6.151515,17.606061,12.454545,17.060606,11.393939,25.484848,16.090909,11.121212,6.818182,4.181818,14.242424,78.000,31.000,61.000,6.000,17.000,12.000,16.000,11.000,25.000,16.000,11.000,7.000,4.000,15.000,11.758217637,5.744727496,6.665009227,2.538715423,4.622900821,5.196699145,6.900812416,3.896628286,5.256669668,5.293649686,3.603449459,2.480606579,2.732381562,4.115749506,16.500,18.923077,7.000,6.857143,0,26,3,8,7,2,18,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1389,1345,67,64,3,W,15,W,3,66.172414,23.206897,54.551724,5.758621,16.551724,14.000000,20.448276,9.068966,24.206897,11.965517,13.137931,7.310345,4.896552,19.620690,66.000,23.000,55.000,6.000,17.000,13.000,20.000,9.000,24.000,12.000,13.000,7.000,4.000,19.000,7.732440753,3.468010092,4.023024857,2.246507957,3.76626194,4.503966474,6.109630594,3.081407795,5.016966314,2.921383747,3.67155226,2.867346334,3.199830621,3.976841837,9.500,11.611111,9.000,8.636364,1,18,79.794118,28.235294,57.235294,8.735294,22.352941,14.588235,20.764706,9.794118,25.823529,16.617647,11.352941,4.617647,3.500000,14.352941,80.000,28.500,58.000,8.000,22.000,14.000,21.000,9.500,26.000,17.000,11.000,4.500,3.000,15.000,11.910727056,4.171031527,5.291839472,2.998068378,5.15741505,5.505466374,6.674505225,3.937230372,5.172600217,4.69051074,2.816427524,2.030296284,2.0338053,3.227555112,10.000,15.703704,3.000,7.000000,0,27,3,8,7,6,16,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022,1314,1417,73,66,3,W,8,W,4,77.515152,27.636364,61.030303,8.272727,22.848485,13.969697,18.090909,9.303030,27.636364,14.818182,11.333333,5.393939,3.848485,14.363636,76.000,29.000,60.000,8.000,23.000,13.000,17.000,10.000,28.000,15.000,12.000,5.000,3.000,14.000,11.635401841,4.491785391,6.483078204,2.95034659,4.893370617,6.131297008,7.674485455,3.892981248,5.372488809,3.836132036,3.514849499,2.461445104,2.001893104,3.822778571,14.500,14.291667,17.000,16.888889,0,24,76.375000,27.937500,62.000000,6.875000,19.531250,13.625000,18.500000,9.968750,24.000000,13.937500,8.875000,7.000000,3.281250,16.250000,75.000,28.500,62.000,6.000,18.000,13.000,18.000,10.000,23.500,13.000,9.000,7.000,3.000,16.500,11.032941856,5.211262611,9.136950859,3.159726412,5.956749365,5.644009125,6.810807368,3.797149852,5.254798093,4.717417938,2.459346865,2.896048515,1.818088007,3.3696942,14.000,16.880000,5.000,7.428571,0,25,1,15,8,3,14,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,1417,1388,72,56,2,W,4,W,5,76.375000,27.937500,62.000000,6.875000,19.531250,13.625000,18.500000,9.968750,24.000000,13.937500,8.875000,7.000000,3.281250,16.250000,75.000,28.500,62.000,6.000,18.000,13.000,18.000,10.000,23.500,13.000,9.000,7.000,3.000,16.500,11.032941856,5.211262611,9.136950859,3.159726412,5.956749365,5.644009125,6.810807368,3.797149852,5.254798093,4.717417938,2.459346865,2.896048515,1.818088007,3.3696942,14.000,16.880000,5.000,7.428571,0,25,69.548387,26.161290,56.516129,7.161290,20.387097,10.064516,13.129032,7.000000,23.677419,13.354839,10.516129,6.903226,2.483871,15.645161,70.000,26.000,57.000,7.000,21.000,10.000,14.000,7.000,23.000,13.000,10.000,7.000,3.000,15.000,10.42061644,3.899545102,5.9378502,2.709203758,5.595697276,4.265641687,5.880713902,2.943920345,3.506062321,4.021180424,3.375114517,3.399557177,1.588940213,2.576151975,13.000,13.916667,10.000,10.714286,0,24,3,14,8,3,15,6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1345,1400,81,71,2,W,3,W,6,79.794118,28.235294,57.235294,8.735294,22.352941,14.588235,20.764706,9.794118,25.823529,16.617647,11.352941,4.617647,3.500000,14.352941,80.000,28.500,58.000,8.000,22.000,14.000,21.000,9.500,26.000,17.000,11.000,4.500,3.000,15.000,11.910727056,4.171031527,5.291839472,2.998068378,5.15741505,5.505466374,6.674505225,3.937230372,5.172600217,4.69051074,2.816427524,2.030296284,2.0338053,3.227555112,10.000,15.703704,3.000,7.000000,0,27,68.343750,24.312500,54.968750,6.406250,19.812500,13.312500,17.781250,9.062500,21.875000,12.968750,10.875000,7.750000,3.375000,17.406250,67.000,24.000,56.000,6.500,21.500,14.000,18.000,9.000,21.000,12.000,10.500,7.500,3.000,17.500,9.995513093,3.880783941,6.981470261,2.710307363,4.059536796,5.312416964,6.215144729,3.110206906,4.271057831,4.075769253,3.09786604,3.048003117,1.930234701,4.420329739,15.000,17.761905,7.000,8.545455,0,21,6,16,5,1,16,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,1389,1293,70,60,2,W,15,W,7,66.172414,23.206897,54.551724,5.758621,16.551724,14.000000,20.448276,9.068966,24.206897,11.965517,13.137931,7.310345,4.896552,19.620690,66.000,23.000,55.000,6.000,17.000,13.000,20.000,9.000,24.000,12.000,13.000,7.000,4.000,19.000,7.732440753,3.468010092,4.023024857,2.246507957,3.76626194,4.503966474,6.109630594,3.081407795,5.016966314,2.921383747,3.67155226,2.867346334,3.199830621,3.976841837,9.500,11.611111,9.000,8.636364,1,18,76.310345,27.758621,59.827586,7.827586,22.551724,12.965517,18.586207,10.689655,24.551724,13.931034,10.862069,7.793103,3.103448,14.862069,76.000,28.000,60.000,8.000,22.000,13.000,18.000,10.000,25.000,14.000,11.000,8.000,3.000,15.000,11.18386418,4.603222241,4.675689147,3.485366982,4.694877208,5.937067289,7.912545355,3.328485842,3.459832799,4.096436012,3.302857399,2.410976566,1.759562161,3.440557804,12.000,15.814815,10.500,10.500000,1,27,3,8,7,4,12,11
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1242,1314,72,69,6,Y,1,W,8,78.588235,28.647059,59.558824,7.147059,20.117647,14.147059,19.529412,9.941176,25.058824,15.441176,12.029412,6.411765,4.147059,15.882353,76.000,28.000,59.000,6.000,19.500,13.500,18.500,10.000,25.000,15.000,12.000,6.500,3.500,16.000,10.943706228,5.409768664,7.451626534,2.500089198,4.810120061,5.774197347,7.455871378,3.829243006,5.471364455,4.135516413,3.919533773,3.016295576,2.687032378,3.763981668,13.000,14.464286,9.000,8.333333,1,28,77.515152,27.636364,61.030303,8.272727,22.848485,13.969697,18.090909,9.303030,27.636364,14.818182,11.333333,5.393939,3.848485,14.363636,76.000,29.000,60.000,8.000,23.000,13.000,17.000,10.000,28.000,15.000,12.000,5.000,3.000,14.000,11.635401841,4.491785391,6.483078204,2.95034659,4.893370617,6.131297008,7.674485455,3.892981248,5.372488809,3.836132036,3.514849499,2.461445104,2.001893104,3.822778571,14.500,14.291667,17.000,16.888889,0,24,6,16,6,1,15,8
