,W_CONF_ACC,W_CONF_AEC,W_CONF_A_SUN,W_CONF_A_TEN,W_CONF_BIG_EAST,W_CONF_BIG_SKY,W_CONF_BIG_SOUTH,W_CONF_BIG_TEN,W_CONF_BIG_TWELVE,W_CONF_BIG_WEST,W_CONF_CAA,W_CONF_CUSA,W_CONF_HORIZON,W_CONF_IVY,W_CONF_MAAC,W_CONF_MAC,W_CONF_MEAC,W_CONF_MID_CONT,W_CONF_MVC,W_CONF_MWC,W_CONF_NEC,W_CONF_OVC,W_CONF_PAC_TEN,W_CONF_PAC_TWELVE,W_CONF_PATRIOT,W_CONF_SEC,W_CONF_SOUTHERN,W_CONF_SOUTHLAND,W_CONF_SUMMIT,W_CONF_SUN_BELT,W_CONF_SWAC,W_CONF_WAC,W_CONF_WCC,L_CONF_ACC,L_CONF_AEC,L_CONF_A_SUN,L_CONF_A_TEN,L_CONF_BIG_EAST,L_CONF_BIG_SKY,L_CONF_BIG_SOUTH,L_CONF_BIG_TEN,L_CONF_BIG_TWELVE,L_CONF_BIG_WEST,L_CONF_CAA,L_CONF_CUSA,L_CONF_HORIZON,L_CONF_IVY,L_CONF_MAAC,L_CONF_MAC,L_CONF_MEAC,L_CONF_MID_CONT,L_CONF_MVC,L_CONF_MWC,L_CONF_NEC,L_CONF_OVC,L_CONF_PAC_TEN,L_CONF_PAC_TWELVE,L_CONF_PATRIOT,L_CONF_SEC,L_CONF_SOUTHERN,L_CONF_SOUTHLAND,L_CONF_SUMMIT,L_CONF_SUN_BELT,L_CONF_SWAC,L_CONF_WAC,L_CONF_WCC,SEASON,W_TEAMID,L_TEAMID,W_SCORE,L_SCORE,ROUND,W_REGION,W_SEED,L_REGION,L_SEED,W_SCORE_MEAN,W_FGM_MEAN,W_FGA_MEAN,W_FGM3_MEAN,W_FGA3_MEAN,W_FTM_MEAN,W_FTA_MEAN,W_OR_MEAN,W_DR_MEAN,W_AST_MEAN,W_TO_MEAN,W_STL_MEAN,W_BLK_MEAN,W_PF_MEAN,W_SCORE_MEDIAN,W_FGM_MEDIAN,W_FGA_MEDIAN,W_FGM3_MEDIAN,W_FGA3_MEDIAN,W_FTM_MEDIAN,W_FTA_MEDIAN,W_OR_MEDIAN,W_DR_MEDIAN,W_AST_MEDIAN,W_TO_MEDIAN,W_STL_MEDIAN,W_BLK_MEDIAN,W_PF_MEDIAN,W_SCORE_STDDEV,W_FGM_STDDEV,W_FGA_STDDEV,W_FGM3_STDDEV,W_FGA3_STDDEV,W_FTM_STDDEV,W_FTA_STDDEV,W_OR_STDDEV,W_DR_STDDEV,W_AST_STDDEV,W_TO_STDDEV,W_STL_STDDEV,W_BLK_STDDEV,W_PF_STDDEV,W_WINMARGINMEDIAN,W_WINMARGINMEAN,W_LOSEMARGINMEDIAN,W_LOSEMARGINMEAN,W_WON_CONFERENCE,W_TOTAL_WINS,L_SCORE_MEAN,L_FGM_MEAN,L_FGA_MEAN,L_FGM3_MEAN,L_FGA3_MEAN,L_FTM_MEAN,L_FTA_MEAN,L_OR_MEAN,L_DR_MEAN,L_AST_MEAN,L_TO_MEAN,L_STL_MEAN,L_BLK_MEAN,L_PF_MEAN,L_SCORE_MEDIAN,L_FGM_MEDIAN,L_FGA_MEDIAN,L_FGM3_MEDIAN,L_FGA3_MEDIAN,L_FTM_MEDIAN,L_FTA_MEDIAN,L_OR_MEDIAN,L_DR_MEDIAN,L_AST_MEDIAN,L_TO_MEDIAN,L_STL_MEDIAN,L_BLK_MEDIAN,L_PF_MEDIAN,L_SCORE_STDDEV,L_FGM_STDDEV,L_FGA_STDDEV,L_FGM3_STDDEV,L_FGA3_STDDEV,L_FTM_STDDEV,L_FTA_STDDEV,L_OR_STDDEV,L_DR_STDDEV,L_AST_STDDEV,L_TO_STDDEV,L_STL_STDDEV,L_BLK_STDDEV,L_PF_STDDEV,L_WINMARGINMEDIAN,L_WINMARGINMEAN,L_LOSEMARGINMEDIAN,L_LOSEMARGINMEAN,L_WON_CONFERENCE,L_TOTAL_WINS,W_WLOCN,W_WLOCH,W_WLOCA,L_WLOCN,L_WLOCH,L_WLOCA,WIN_INDICATOR
1949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1274,1266,61,71,3,W,2,W,3,69.909091,25.060606,54.484848,6.818182,19.030303,12.969697,19.151515,10.030303,25.727273,11.272727,10.909091,6.333333,4.545455,14.727273,72.0,25.0,54.0,7.0,20.0,12.0,18.0,10.0,26.0,11.0,11.0,6.0,5.0,15.0,11.378059017248944,4.115059173329103,6.320211705314941,3.0357715658461526,4.489465781136994,4.921158705020597,6.27057222269228,3.046358974251065,5.702371874930642,3.555565355889271,2.821387424654757,2.7118567440040042,2.6468248903166978,3.955002528444198,13.0,13.259259,7.5,8.833333,1,27.0,69.0,24.516129,52.548387,4.258065,14.16129,15.709677,21.741935,11.516129,23.451613,14.354839,13.612903,6.741935,3.419355,16.967742,70.0,24.0,51.0,4.0,13.0,16.0,21.0,12.0,24.0,14.0,14.0,6.0,3.0,16.0,11.679041056525147,4.463712692367196,6.692476895738976,1.5268212076074918,3.8305506131625515,7.371990029835906,8.140301960001239,3.7226422068203116,4.581402296240748,4.461303172840869,3.16941019749732,2.8043744400489747,2.2177195494471342,4.053672162373272,10.0,11.782609,6.0,9.625,0,23.0,3,14,10,2,16,5,0
1950,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1266,1393,39,55,4,W,3,W,4,69.0,24.516129,52.548387,4.258065,14.16129,15.709677,21.741935,11.516129,23.451613,14.354839,13.612903,6.741935,3.419355,16.967742,70.0,24.0,51.0,4.0,13.0,16.0,21.0,12.0,24.0,14.0,14.0,6.0,3.0,16.0,11.679041056525147,4.463712692367196,6.692476895738976,1.5268212076074918,3.8305506131625515,7.371990029835906,8.140301960001239,3.7226422068203116,4.581402296240748,4.461303172840869,3.16941019749732,2.8043744400489747,2.2177195494471342,4.053672162373272,10.0,11.782609,6.0,9.625,0,23.0,71.342857,25.685714,58.371429,6.057143,18.114286,13.914286,20.6,14.542857,24.2,14.542857,12.628571,8.885714,6.2,16.171429,72.0,25.0,57.0,5.0,18.0,13.0,20.0,13.0,23.0,14.0,13.0,8.0,6.0,15.0,14.77864685957412,5.904990093133095,8.993741990962382,3.01898757864288,5.411161797617957,5.942723786278478,8.059338744586928,5.16403204869993,6.457098264700639,5.462938494986009,4.116578433602353,3.4621604526653584,2.9684617228456895,4.409119640018855,17.5,18.384615,8.0,9.333333,0,26.0,2,16,5,4,17,5,0
1951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1393,1276,56,61,5,W,4,X,4,71.342857,25.685714,58.371429,6.057143,18.114286,13.914286,20.6,14.542857,24.2,14.542857,12.628571,8.885714,6.2,16.171429,72.0,25.0,57.0,5.0,18.0,13.0,20.0,13.0,23.0,14.0,13.0,8.0,6.0,15.0,14.77864685957412,5.904990093133095,8.993741990962382,3.01898757864288,5.411161797617957,5.942723786278478,8.059338744586928,5.16403204869993,6.457098264700639,5.462938494986009,4.116578433602353,3.4621604526653584,2.9684617228456895,4.409119640018855,17.5,18.384615,8.0,9.333333,0,26.0,74.375,27.65625,57.5625,7.34375,19.5625,11.71875,16.5,10.59375,24.3125,14.125,9.21875,6.03125,2.84375,13.0625,74.0,28.0,57.5,7.0,19.5,11.5,16.5,10.0,23.0,14.0,10.0,6.0,2.0,13.0,11.270143255522532,4.254859692163773,6.470466366499404,3.2489142801865363,4.302568651398836,5.87632963677158,7.431406730895571,3.0465144017384853,5.164628447429689,4.777298504385088,3.589719905507949,2.6577260957442546,2.0652169377573872,4.31753737679247,15.0,16.76,6.0,7.571429,0,25.0,4,17,5,4,16,5,0
1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1424,1143,61,64,1,W,5,W,12,71.090909,24.939394,57.121212,6.484848,19.818182,14.727273,20.848485,11.757576,28.090909,16.0,14.060606,7.181818,5.818182,16.939394,72.0,24.0,58.0,7.0,19.0,13.0,20.0,12.0,28.0,16.0,13.0,7.0,6.0,16.0,10.235854971618151,3.952367897855664,5.56640350675371,1.7874775523066015,5.040179461090647,6.534871460097743,8.419179057366579,3.9767315725354155,4.200919780238609,4.905354217587146,3.3813772342050212,2.9522718370773378,2.7094111906464105,3.7160075349762143,12.0,13.041667,6.0,7.222222,0,24.0,67.548387,25.322581,56.774194,4.032258,13.258065,12.870968,17.741935,10.967742,26.225806,14.064516,12.548387,5.774194,4.741935,16.322581,68.0,25.0,55.0,4.0,13.0,12.0,15.0,11.0,26.0,14.0,12.0,4.0,5.0,17.0,8.865057642226587,3.7893455899403,8.754845058594698,2.387242132671087,5.384965088094815,6.163018416328155,7.676664835721304,4.086431817613014,4.9578871507931686,4.09825560452249,3.650011095873545,3.9892327583133076,2.4078722972782423,4.036393563566368,10.0,10.75,10.0,10.636364,0,20.0,0,18,6,3,11,6,0
1953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1139,1266,72,74,2,W,6,W,3,68.424242,23.939394,53.363636,6.545455,19.060606,14.0,20.333333,11.606061,24.878788,12.878788,13.272727,5.666667,2.30303,18.060606,68.0,24.0,53.0,6.0,19.0,14.0,21.0,11.0,24.0,13.0,13.0,5.0,2.0,18.0,9.931107390417244,3.445462523377667,6.613519184216524,2.7736585947084405,4.749601246420587,5.545268253204709,7.096067009266471,3.9046398041304653,4.1514874442782554,3.4347267722484127,4.417809977805745,2.4065882489532773,1.7763172576991983,3.9046398041304653,11.0,10.52,13.0,12.625,0,25.0,69.0,24.516129,52.548387,4.258065,14.16129,15.709677,21.741935,11.516129,23.451613,14.354839,13.612903,6.741935,3.419355,16.967742,70.0,24.0,51.0,4.0,13.0,16.0,21.0,12.0,24.0,14.0,14.0,6.0,3.0,16.0,11.679041056525147,4.463712692367196,6.692476895738976,1.5268212076074918,3.8305506131625515,7.371990029835906,8.140301960001239,3.7226422068203116,4.581402296240748,4.461303172840869,3.16941019749732,2.8043744400489747,2.2177195494471342,4.053672162373272,10.0,11.782609,6.0,9.625,0,23.0,5,13,7,2,16,5,0
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1228,1274,59,63,2,W,7,W,2,68.636364,23.939394,57.939394,7.69697,23.848485,13.060606,18.090909,11.848485,21.454545,10.151515,11.484848,6.878788,3.909091,18.212121,68.0,24.0,58.0,7.0,25.0,13.0,17.0,11.0,21.0,10.0,11.0,7.0,4.0,19.0,10.792990132488772,4.322465962850373,7.318381788346382,3.087118883360341,4.556048287716012,4.70995881086024,6.47284535579215,3.5892305582116064,4.994314968041163,3.5277579282031244,3.8170768920733047,2.394754267143082,2.2550447889121847,4.45643893708867,11.0,11.952381,13.0,12.083333,0,21.0,69.909091,25.060606,54.484848,6.818182,19.030303,12.969697,19.151515,10.030303,25.727273,11.272727,10.909091,6.333333,4.545455,14.727273,72.0,25.0,54.0,7.0,20.0,12.0,18.0,10.0,26.0,11.0,11.0,6.0,5.0,15.0,11.378059017248944,4.115059173329103,6.320211705314941,3.0357715658461526,4.489465781136994,4.921158705020597,6.27057222269228,3.046358974251065,5.702371874930642,3.555565355889271,2.821387424654757,2.7118567440040042,2.6468248903166978,3.955002528444198,13.0,13.259259,7.5,8.833333,1,27.0,4,12,5,3,14,10,0
1955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1301,1396,72,76,1,W,8,W,9,77.529412,28.117647,56.911765,5.294118,13.470588,16.0,23.441176,11.441176,25.382353,14.617647,12.352941,6.588235,4.264706,15.323529,80.5,28.0,56.0,5.0,14.0,17.5,23.0,11.0,25.0,14.0,12.0,6.0,4.0,13.5,11.740206216246799,4.443345136268395,5.264907501561637,1.8834110013483514,3.474890789650806,6.110100899330551,8.049811488475989,3.1641090373120835,4.638538886330479,4.022773794286723,2.6501269780899177,2.547936223691637,2.4533073594639543,4.18308701798086,15.5,13.583333,5.5,7.2,0,24.0,72.75,25.1875,58.59375,7.28125,21.8125,15.09375,20.8125,11.34375,23.09375,14.875,10.96875,8.03125,3.6875,16.40625,74.0,25.5,59.0,8.0,21.5,14.0,22.0,11.5,23.0,15.5,11.0,8.0,4.0,17.0,9.249237103675092,3.325730596425393,6.194999919289749,2.8537962436025457,5.625044799821598,6.113756946428277,7.735287777452109,3.7726466836956782,4.098460564651074,3.4148631012091832,3.440596169270669,3.3455253698036724,1.749423905175644,3.626598681960826,8.0,9.391304,5.0,7.444444,0,23.0,5,16,3,1,14,8,0
1956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1396,1231,52,58,2,W,9,W,1,72.75,25.1875,58.59375,7.28125,21.8125,15.09375,20.8125,11.34375,23.09375,14.875,10.96875,8.03125,3.6875,16.40625,74.0,25.5,59.0,8.0,21.5,14.0,22.0,11.5,23.0,15.5,11.0,8.0,4.0,17.0,9.249237103675092,3.325730596425393,6.194999919289749,2.8537962436025457,5.625044799821598,6.113756946428277,7.735287777452109,3.7726466836956782,4.098460564651074,3.4148631012091832,3.440596169270669,3.3455253698036724,1.749423905175644,3.626598681960826,8.0,9.391304,5.0,7.444444,0,23.0,80.0,26.878788,55.272727,7.30303,17.757576,18.939394,25.424242,12.454545,26.151515,14.545455,13.0,7.484848,3.727273,17.090909,81.0,27.0,54.0,8.0,17.0,20.0,24.0,12.0,26.0,14.0,13.0,8.0,4.0,17.0,12.275483697190918,5.164527858381636,8.012773864274468,2.297890989581534,4.054552256415004,6.632964043321809,9.23319522159041,3.6322420073557873,4.603811030005467,4.789904174406833,3.020761493398643,2.884454194470767,1.8586406322901692,2.8653493678782,23.0,22.703704,4.5,5.666667,0,27.0,1,14,8,3,17,7,0
1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1160,1228,49,57,1,W,10,W,7,68.15625,23.6875,54.28125,5.40625,15.5625,15.375,22.46875,11.59375,25.625,10.03125,13.25,7.03125,3.125,15.78125,69.0,23.5,55.0,6.0,16.0,14.0,22.0,11.0,24.5,10.0,13.0,7.0,3.0,15.5,12.562384646236557,4.5750903816208925,5.726195508363298,2.4211350643861236,4.449990898867098,6.656309187530279,8.024094279107144,4.046977143498589,5.56921260143658,3.788645008442992,3.5378141556616565,2.8225403451500917,2.012060386767753,4.56306618404774,9.0,11.904762,9.0,10.0,0,21.0,68.636364,23.939394,57.939394,7.69697,23.848485,13.060606,18.090909,11.848485,21.454545,10.151515,11.484848,6.878788,3.909091,18.212121,68.0,24.0,58.0,7.0,25.0,13.0,17.0,11.0,21.0,10.0,11.0,7.0,4.0,19.0,10.792990132488772,4.322465962850373,7.318381788346382,3.087118883360341,4.556048287716012,4.70995881086024,6.47284535579215,3.5892305582116064,4.994314968041163,3.5277579282031244,3.8170768920733047,2.394754267143082,2.2550447889121847,4.45643893708867,11.0,11.952381,13.0,12.083333,0,21.0,4,12,5,4,12,5,0
1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1137,1139,56,68,1,W,11,W,6,67.25,24.09375,52.90625,4.625,12.84375,14.4375,19.34375,9.03125,27.125,13.4375,9.4375,3.5,4.0625,14.65625,66.0,24.0,53.0,5.0,13.0,13.5,18.0,9.0,27.0,14.0,9.0,4.0,4.0,15.0,7.121072742220796,4.153190580746325,6.9345296884504,2.3105648660013856,3.8946562107585314,6.08508225088207,6.8467528069881425,2.8225403451500917,3.908221334571521,3.5005759526112272,3.83479399707468,2.0320019685029833,1.966452389456709,3.738288110887121,13.0,12.111111,3.0,4.2,1,27.0,68.424242,23.939394,53.363636,6.545455,19.060606,14.0,20.333333,11.606061,24.878788,12.878788,13.272727,5.666667,2.30303,18.060606,68.0,24.0,53.0,6.0,19.0,14.0,21.0,11.0,24.0,13.0,13.0,5.0,2.0,18.0,9.931107390417244,3.445462523377667,6.613519184216524,2.7736585947084405,4.749601246420587,5.545268253204709,7.096067009266471,3.9046398041304653,4.1514874442782554,3.4347267722484127,4.417809977805745,2.4065882489532773,1.7763172576991983,3.9046398041304653,11.0,10.52,13.0,12.625,0,25.0,1,14,12,5,13,7,0
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1143,1393,60,66,2,W,12,W,4,67.548387,25.322581,56.774194,4.032258,13.258065,12.870968,17.741935,10.967742,26.225806,14.064516,12.548387,5.774194,4.741935,16.322581,68.0,25.0,55.0,4.0,13.0,12.0,15.0,11.0,26.0,14.0,12.0,4.0,5.0,17.0,8.865057642226587,3.7893455899403,8.754845058594698,2.387242132671087,5.384965088094815,6.163018416328155,7.676664835721304,4.086431817613014,4.9578871507931686,4.09825560452249,3.650011095873545,3.9892327583133076,2.4078722972782423,4.036393563566368,10.0,10.75,10.0,10.636364,0,20.0,71.342857,25.685714,58.371429,6.057143,18.114286,13.914286,20.6,14.542857,24.2,14.542857,12.628571,8.885714,6.2,16.171429,72.0,25.0,57.0,5.0,18.0,13.0,20.0,13.0,23.0,14.0,13.0,8.0,6.0,15.0,14.77864685957412,5.904990093133095,8.993741990962382,3.01898757864288,5.411161797617957,5.942723786278478,8.059338744586928,5.16403204869993,6.457098264700639,5.462938494986009,4.116578433602353,3.4621604526653584,2.9684617228456895,4.409119640018855,17.5,18.384615,8.0,9.333333,0,26.0,3,11,6,4,17,5,0
1960,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1285,1393,34,81,1,W,13,W,4,70.482759,23.862069,50.482759,6.758621,17.896552,16.0,20.862069,7.37931,23.448276,12.551724,12.310345,5.758621,3.0,17.068966,68.0,24.0,50.0,7.0,18.0,15.0,19.0,7.0,23.0,13.0,13.0,5.0,3.0,16.0,8.113571901450063,3.450922630254118,5.791747145723819,2.4298026668847,4.616312922668913,6.5246784595104765,7.840937188882462,3.3531838601544055,3.551520801009055,3.6014501246025885,2.989307779403118,3.3663796577332152,1.7525492860401959,4.765433873216582,8.0,9.26087,8.5,12.166667,1,23.0,71.342857,25.685714,58.371429,6.057143,18.114286,13.914286,20.6,14.542857,24.2,14.542857,12.628571,8.885714,6.2,16.171429,72.0,25.0,57.0,5.0,18.0,13.0,20.0,13.0,23.0,14.0,13.0,8.0,6.0,15.0,14.77864685957412,5.904990093133095,8.993741990962382,3.01898757864288,5.411161797617957,5.942723786278478,8.059338744586928,5.16403204869993,6.457098264700639,5.462938494986009,4.116578433602353,3.4621604526653584,2.9684617228456895,4.409119640018855,17.5,18.384615,8.0,9.333333,0,26.0,0,13,10,4,17,5,0
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1172,1266,58,59,1,W,14,W,3,73.09375,24.5625,53.15625,7.5,20.46875,16.46875,20.5625,9.03125,24.4375,13.75,11.0,5.71875,2.75,17.625,73.0,25.0,54.0,7.5,20.5,16.5,21.5,8.5,24.0,13.5,11.0,6.0,2.0,18.0,9.38206720291429,3.67149002449959,5.973648466389698,2.8284271247461903,5.18673481103478,4.799088455113116,5.345709775137442,3.737209386694837,5.7132415492433015,3.519530792591535,3.2229019532092504,2.6668136417830173,1.7960528945440333,4.132873697562024,15.0,16.96,11.0,9.857143,1,25.0,69.0,24.516129,52.548387,4.258065,14.16129,15.709677,21.741935,11.516129,23.451613,14.354839,13.612903,6.741935,3.419355,16.967742,70.0,24.0,51.0,4.0,13.0,16.0,21.0,12.0,24.0,14.0,14.0,6.0,3.0,16.0,11.679041056525147,4.463712692367196,6.692476895738976,1.5268212076074918,3.8305506131625515,7.371990029835906,8.140301960001239,3.7226422068203116,4.581402296240748,4.461303172840869,3.16941019749732,2.8043744400489747,2.2177195494471342,4.053672162373272,10.0,11.782609,6.0,9.625,0,23.0,5,11,9,2,16,5,0
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1334,1274,49,78,1,W,15,W,2,66.84375,23.21875,52.0625,6.46875,16.53125,13.9375,19.90625,9.40625,22.15625,14.34375,11.21875,5.53125,1.21875,18.3125,67.0,23.0,52.0,6.0,16.0,14.0,20.0,9.5,22.0,13.5,11.0,4.5,1.0,18.0,8.455230747886187,3.357556403100326,5.64508060172749,2.8847136772997075,5.61670535100427,4.865530495228655,6.044775843652103,3.892585002283187,3.7166527951908557,4.076758516272457,3.045190470233348,3.0478377581492095,0.941323005136919,4.1304338755147745,8.5,9.0,6.5,10.083333,1,20.0,69.909091,25.060606,54.484848,6.818182,19.030303,12.969697,19.151515,10.030303,25.727273,11.272727,10.909091,6.333333,4.545455,14.727273,72.0,25.0,54.0,7.0,20.0,12.0,18.0,10.0,26.0,11.0,11.0,6.0,5.0,15.0,11.378059017248944,4.115059173329103,6.320211705314941,3.0357715658461526,4.489465781136994,4.921158705020597,6.27057222269228,3.046358974251065,5.702371874930642,3.555565355889271,2.821387424654757,2.7118567440040042,2.6468248903166978,3.955002528444198,13.0,13.259259,7.5,8.833333,1,27.0,5,11,4,3,14,10,0
